year,selling_price,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2012,300000,85962,False,False,False,True,False,False,True,False,True,False,False
2018,250000,120000,False,False,False,True,True,False,True,False,False,False,False
2015,600000,120000,True,False,False,False,True,False,True,False,False,False,False
2012,285000,75000,False,False,False,True,True,False,False,False,True,False,False
2009,350000,57035,False,False,False,True,False,False,True,False,False,False,False
2011,170000,70000,True,False,False,False,True,False,True,False,False,False,True
2015,229999,45000,False,False,False,True,True,False,True,False,False,False,False
2013,500000,72104,True,False,False,False,False,False,True,False,True,False,False
2011,75000,15000,False,False,False,True,True,False,True,False,False,False,False
2016,600000,30000,False,False,False,True,True,False,True,False,False,False,False
2011,220000,80000,True,False,False,False,True,False,True,False,False,False,False
2009,150000,164000,True,False,False,False,True,False,True,False,True,False,False
2006,65000,124439,False,False,False,True,True,False,True,False,True,False,False
2006,120000,77000,False,False,False,True,True,False,True,False,True,False,False
2014,240000,90000,True,False,False,False,True,False,True,False,False,False,False
2017,390000,30000,False,False,False,True,True,False,True,False,False,False,False
2012,180000,50000,False,False,False,True,True,False,True,False,False,False,False
2012,320000,80000,True,False,False,False,True,False,True,False,True,False,False
2018,310000,5000,False,False,False,True,True,False,True,False,False,False,False
2018,420000,24000,False,False,False,True,True,False,False,False,False,False,False
2019,550000,10000,False,False,False,True,True,False,True,False,False,False,False
2016,550000,78000,True,False,False,False,True,False,True,False,False,False,True
2018,760000,50000,True,False,False,False,True,False,True,False,False,False,False
2001,43000,100000,False,False,False,True,True,False,True,False,True,False,False
2018,250000,20000,False,False,False,True,True,False,True,False,False,False,False
2019,500000,1250,False,False,False,True,True,False,True,False,False,False,False
2015,380000,17152,False,False,False,True,True,False,True,False,False,False,False
2019,1850000,5000,True,False,False,False,True,False,False,False,False,False,False
2012,350000,77000,True,False,False,False,True,False,True,False,False,False,False
2008,195000,90000,True,False,False,False,True,False,True,False,True,False,False
2011,225000,80000,False,False,False,True,True,False,True,False,True,False,False
2015,1125000,65000,True,False,False,False,True,False,True,False,False,False,False
2011,133000,80000,True,False,False,False,True,False,True,False,False,False,False
2013,200000,24005,False,False,False,True,True,False,True,False,False,False,False
2018,940000,20000,True,False,False,False,True,False,True,False,False,False,False
2014,400000,120000,True,False,False,False,True,False,True,False,False,False,False
2009,120000,120000,False,False,False,True,True,False,True,False,True,False,False
2015,625000,80000,True,False,False,False,True,False,True,False,False,False,False
2005,110000,80000,False,False,False,True,True,False,True,False,False,False,False
2012,490000,100000,True,False,False,False,True,False,True,False,False,False,False
2009,140000,120000,False,False,False,True,True,False,True,False,True,False,False
2011,175000,149000,True,False,False,False,True,False,True,False,True,False,False
2005,90000,65000,False,False,False,True,True,False,True,False,True,False,False
2009,275000,100000,True,False,False,False,True,False,True,False,True,False,False
2011,300000,65000,True,False,False,False,True,False,True,False,True,False,False
2018,270000,19000,False,False,False,True,True,False,True,False,True,False,False
2010,130000,80000,False,False,False,True,True,False,True,False,True,False,False
2015,275000,30000,False,False,False,True,True,False,True,False,False,False,False
2012,352000,109000,True,False,False,False,True,False,True,False,False,False,False
2012,180000,90000,False,False,True,False,True,False,True,False,False,False,False
2012,150000,90000,False,False,False,True,True,False,True,False,False,False,False
2011,300000,65000,True,False,False,False,True,False,True,False,True,False,False
2010,300000,110000,True,False,False,False,True,False,True,False,True,False,False
2007,225000,120000,True,False,False,False,True,False,True,False,False,False,False
2014,600000,44000,True,False,False,False,True,False,True,False,False,False,False
2015,500000,80000,False,False,False,True,True,False,True,False,False,False,False
2018,900000,5000,False,False,False,True,True,False,True,False,False,False,False
2016,600000,61000,False,False,False,True,True,False,True,False,False,False,False
2011,450000,100000,True,False,False,False,True,False,True,False,True,False,False
2009,270000,27633,False,False,False,True,True,False,True,False,False,False,False
2010,310000,100000,True,False,False,False,True,False,True,False,False,False,True
2012,250000,100000,False,False,True,False,True,False,True,False,False,False,False
2019,700000,12586,False,False,False,True,False,False,True,False,False,False,False
2018,650000,38083,True,False,False,False,False,False,True,False,False,False,False
2012,400000,55328,True,False,False,False,False,False,True,False,False,False,False
2012,425000,81632,True,False,False,False,False,False,True,False,False,False,False
2016,600000,155201,True,False,False,False,False,False,True,False,False,False,False
2013,600000,93283,True,False,False,False,False,False,True,False,False,False,False
2009,300000,217871,True,False,False,False,False,False,True,False,False,False,False
2012,450000,90165,True,False,False,False,False,False,True,False,False,False,False
2014,750000,101504,True,False,False,False,False,False,True,False,False,False,False
2010,325000,86017,True,False,False,False,False,False,True,False,True,False,False
2013,900000,85036,True,False,False,False,False,False,True,False,True,False,False
2006,180000,91086,False,False,False,True,False,False,True,False,True,False,False
2013,350000,160254,True,False,False,False,False,False,True,False,True,False,False
2013,600000,125531,True,False,False,False,False,False,True,False,True,False,False
2019,900000,60000,True,False,False,False,True,False,True,False,False,False,False
2006,350000,100000,True,False,False,False,True,False,True,False,False,False,False
2013,280000,90000,True,False,False,False,True,False,True,False,False,False,True
2009,225000,120000,True,False,False,False,True,False,True,False,True,False,False
2014,520000,82000,True,False,False,False,True,False,True,False,False,False,False
2016,509999,60000,True,False,False,False,True,False,True,False,False,False,False
2019,556000,24000,False,False,False,True,True,False,True,False,False,False,False
2014,225000,120000,True,False,False,False,True,False,True,False,False,False,False
2013,325000,65000,True,False,False,False,False,False,True,False,False,False,False
2013,365000,65000,True,False,False,False,False,False,True,False,False,False,False
2015,850000,84000,True,False,False,False,False,False,True,False,False,False,False
2013,350000,75000,True,False,False,False,False,False,True,False,False,False,False
2007,225000,50000,True,False,False,False,False,False,True,False,False,False,False
2011,135000,50000,False,False,False,True,True,False,True,False,False,False,False
2007,140000,49000,False,False,False,True,False,False,True,False,False,False,False
2016,665000,560000,True,False,False,False,False,False,True,False,False,False,False
2015,275000,14365,False,False,False,True,False,False,True,False,False,False,False
2017,2750000,41000,True,False,False,False,True,False,False,False,False,False,False
2013,484999,65000,True,False,False,False,False,False,True,False,False,False,False
2015,565000,65000,True,False,False,False,False,False,True,False,False,False,False
2013,425000,61083,True,False,False,False,False,False,True,False,False,False,False
2013,925000,75000,True,False,False,False,True,False,True,False,False,False,False
2012,565000,72000,True,False,False,False,False,False,True,False,False,False,False
2014,525000,65000,True,False,False,False,False,False,True,False,False,False,False
2017,1650000,55000,True,False,False,False,False,False,True,False,False,False,False
2015,295000,21000,False,False,False,True,False,False,True,False,True,False,False
2012,2050000,66363,False,False,False,True,False,False,False,False,True,False,False
2018,1475000,11700,False,False,False,True,False,False,False,False,False,False,False
2017,1100000,10000,False,False,False,True,True,False,False,False,False,False,False
2014,4400000,100000,True,False,False,False,True,False,False,False,True,False,False
2016,670000,7104,False,False,False,True,False,True,True,False,False,False,False
2015,750000,45974,True,False,False,False,False,True,True,False,False,False,False
2015,760000,55340,False,False,False,True,False,True,True,False,False,False,False
2017,850000,20000,False,False,False,True,False,False,False,False,True,False,False
2015,390000,61585,True,False,False,False,False,True,True,False,False,False,False
2016,450000,39415,False,False,False,True,False,True,False,False,True,False,False
2014,425000,29654,False,False,False,True,False,True,True,False,False,False,False
2016,770000,64672,True,False,False,False,False,True,True,False,False,False,False
2015,1150000,54634,True,False,False,False,False,True,False,False,True,False,False
2015,775000,66521,False,False,False,True,False,True,True,False,False,False,False
2018,1725000,23974,True,False,False,False,False,False,False,False,True,False,False
2016,2150000,43000,True,False,False,False,False,False,False,False,False,False,False
